playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1001017,7.0,Nick,Larkey,24,198,96,20,RIGHT,VIC,2016,2017,Hawthorn Citizens (Vic)/Oakleigh U18,73.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001017.png?im=Scale,width=0.6,height=0.6",06/06/1998,CD_T100,NMFC,North Melbourne,Kangaroos,7.0,93.1,3.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,6.0,57.1,28.0,32.0,4.0,12.5,7.0,70.2,47.0,287.0,33.0,21.0,6.0,3.0,8.0,80.0,0.0,16.0,13.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,67.7,0.0,0.0,31.0,1.9,16.0,10.0,4.0,678.0,7.0,59.0,247.0,270.3,1.0,2.0,27.0,0.0,20.0,7.0,1.0,4.0,4.0,1.0,49.0,9.0,21.0,7.0,93.1,0.4,0.0,2.0,0.0,1.1,0.0,0.0,0.0,0.9,57.1,4.0,4.6,0.6,12.5,1.0,70.2,6.7,41.0,4.7,3.0,0.9,0.4,1.1,80.0,0.0,2.3,1.9,2.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,67.7,0.0,0.0,4.4,1.9,2.3,1.4,0.6,96.9,1.0,8.4,270.3,0.1,0.3,3.9,0.0,2.9,1.0,0.1,0.6,0.6,0.1,7.0,1.3,3.0
CD_I1001024,7.0,Ned,Reeves,24,210,103,7,RIGHT,VIC,2018,2021,East Malvern (Vic)/St Kevin&apos;s Coll (Vic)/Oakl U18/St Kevin&apos;s OB (Vic),,preseason,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001024.png?im=Scale,width=0.6,height=0.6",31/10/1998,CD_T80,HAW,Hawthorn,Hawks,7.0,74.1,0.0,0.0,120.0,4.0,17.0,0.0,0.0,3.0,6.0,67.9,36.0,7.0,1.0,14.3,19.0,66.7,51.0,425.0,34.0,11.0,0.0,7.0,5.0,100.0,0.0,1.0,14.0,28.0,205.0,65.0,31.7,52.7,7.0,9.0,15.0,47.8,0.0,0.0,23.0,0.8,11.0,0.0,0.0,531.0,15.0,65.0,284.0,243.0,1.0,389.0,17.0,16.0,1.0,12.0,8.0,18.0,2.0,12.0,53.0,14.0,17.0,7.0,74.1,0.0,0.0,120.0,0.6,2.4,0.0,0.0,0.4,0.9,67.9,5.1,1.0,0.1,14.3,2.7,66.7,7.3,60.7,4.9,1.6,0.0,1.0,0.7,100.0,0.0,0.1,2.0,4.0,29.3,9.3,31.7,52.7,1.0,1.3,2.1,47.8,0.0,0.0,3.3,0.8,1.6,0.0,0.0,76.0,2.1,9.3,243.0,0.1,55.6,2.4,2.3,0.1,1.7,1.1,2.6,0.3,1.7,7.6,2.0,2.4
CD_I1001026,7.0,Jordan,Ridley,24,195,94,14,RIGHT,VIC,2016,2018,East Burwood (Vic)/Box Hill High School (Vic)/Oakleigh U18,22.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001026.png?im=Scale,width=0.6,height=0.6",20/10/1998,CD_T50,ESS,Essendon,Bombers,7.0,88.4,0.0,4.0,0.0,0.0,13.0,6.0,33.3,18.0,5.0,22.6,24.0,0.0,0.0,0.0,31.0,90.6,138.0,548.0,125.0,103.0,0.0,5.0,5.0,100.0,1.0,1.0,16.0,26.0,0.0,0.0,0.0,0.0,3.0,16.0,38.0,92.0,31.0,30.0,112.0,4.3,48.0,0.0,0.0,2395.0,34.0,40.0,118.0,366.6,35.0,0.0,23.0,11.0,1.0,32.0,1.0,5.0,0.0,1.0,106.0,17.0,82.0,7.0,88.4,0.0,0.6,0.0,0.0,1.9,0.9,33.3,2.6,0.7,22.6,3.4,0.0,0.0,0.0,4.4,90.6,19.7,78.3,17.9,14.7,0.0,0.7,0.7,100.0,0.1,0.1,2.3,3.7,0.0,0.0,0.0,0.0,0.4,2.3,5.4,92.0,31.0,30.0,16.0,4.3,6.9,0.0,0.0,342.2,4.9,5.7,366.6,5.0,0.0,3.3,1.6,0.1,4.6,0.1,0.7,0.0,0.1,15.1,2.4,11.7
CD_I1001028,7.0,Jack,Silvagni,25,194,92,1,RIGHT,VIC,2015,2016,Greythorn (Vic)/Xavier College (Vic)/Oakleigh U18,53.0,fatherSon,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001028.png?im=Scale,width=0.6,height=0.6",17/12/1997,CD_T30,CARL,Carlton,Blues,7.0,80.4,6.0,0.0,9.0,1.0,23.0,1.0,100.0,1.0,5.0,40.6,39.0,17.0,4.0,23.5,16.0,72.3,101.0,462.0,73.0,41.0,12.0,10.0,8.0,44.4,5.0,8.0,26.0,35.0,11.0,3.0,27.3,20.8,16.0,0.0,10.0,62.1,0.0,0.0,66.0,1.9,33.0,5.0,9.0,1797.0,14.0,82.0,187.0,310.8,2.0,53.0,39.0,4.0,18.0,7.0,7.0,13.0,2.0,8.0,96.0,22.0,57.0,7.0,80.4,0.9,0.0,9.0,0.1,3.3,0.1,100.0,0.1,0.7,40.6,5.6,2.4,0.6,23.5,2.3,72.3,14.4,66.0,10.4,5.9,1.7,1.4,1.1,44.4,0.7,1.1,3.7,5.0,1.6,0.4,27.3,20.8,2.3,0.0,1.4,62.1,0.0,0.0,9.4,1.9,4.7,0.7,1.3,256.9,2.0,11.7,310.8,0.3,7.6,5.6,0.6,2.6,1.0,1.0,1.9,0.3,1.1,13.7,3.1,8.1
CD_I1001195,7.0,Izak,Rankine,23,181,82,22,RIGHT,SA,2018,2020,Flinders Park (SA)/Henley High School (SA)/W Adelaide (SANFL)/Gold Coast,3.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001195.png?im=Scale,width=0.6,height=0.6",23/04/2000,CD_T10,ADEL,Adelaide Crows,Crows,7.0,90.9,10.0,4.0,7.0,1.0,22.0,0.0,0.0,0.0,3.0,51.0,53.0,5.0,2.0,40.0,37.0,64.1,103.0,533.0,66.0,39.0,16.0,9.0,7.0,45.2,4.0,14.0,37.0,35.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,57.4,0.0,0.0,68.0,1.9,27.0,18.0,6.0,1990.0,2.0,125.0,156.0,331.4,1.0,0.0,52.0,6.0,31.0,1.0,15.0,26.0,7.0,16.0,104.0,17.0,51.0,7.0,90.9,1.4,0.6,7.0,0.1,3.1,0.0,0.0,0.0,0.4,51.0,7.6,0.7,0.3,40.0,5.3,64.1,14.7,76.1,9.4,5.6,2.3,1.3,1.0,45.2,0.6,2.0,5.3,5.0,0.0,0.0,0.0,0.0,2.9,0.0,1.3,57.4,0.0,0.0,9.7,1.9,3.9,2.6,0.9,284.4,0.3,17.9,331.4,0.1,0.0,7.4,0.9,4.4,0.1,2.1,3.7,1.0,2.3,14.9,2.4,7.3
CD_I1001299,7.0,Connor,Rozee,23,185,79,20,RIGHT,SA,2018,2019,South Augusta (SA)/North Adelaide (SANFL),5.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001299.png?im=Scale,width=0.6,height=0.6",22/01/2000,CD_T110,PORT,Port Adelaide,Power,7.0,83.6,2.0,0.0,138.0,7.0,25.0,0.0,0.0,0.0,2.0,30.7,51.0,1.0,1.0,100.0,74.0,70.1,164.0,683.0,115.0,59.0,5.0,8.0,13.0,66.7,3.0,6.0,31.0,65.0,0.0,0.0,0.0,0.0,37.0,3.0,21.0,59.6,0.0,0.0,99.0,1.5,27.0,1.0,3.0,3202.0,13.0,160.0,54.0,427.9,4.0,0.0,44.0,10.0,9.0,4.0,12.0,37.0,3.0,19.0,166.0,41.0,115.0,7.0,83.6,0.3,0.0,138.0,1.0,3.6,0.0,0.0,0.0,0.3,30.7,7.3,0.1,0.1,100.0,10.6,70.1,23.4,97.6,16.4,8.4,0.7,1.1,1.9,66.7,0.4,0.9,4.4,9.3,0.0,0.0,0.0,0.0,5.3,0.4,3.0,59.6,0.0,0.0,14.1,1.5,3.9,0.1,0.4,457.5,1.9,22.9,427.9,0.6,0.0,6.3,1.4,1.3,0.6,1.7,5.3,0.4,2.7,23.7,5.9,16.4
CD_I1001396,7.0,Isaac,Cumming,24,188,84,13,RIGHT,NSW,2016,2018,North Broken Hill (NSW)/North Adelaide (SANFL)/WSU (NEAFL),20.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001396.png?im=Scale,width=0.6,height=0.6",11/08/1998,CD_T1010,GWS,GWS Giants,Giants,7.0,82.9,0.0,8.0,0.0,0.0,19.0,3.0,75.0,4.0,0.0,25.0,26.0,0.0,0.0,0.0,57.0,79.6,147.0,515.0,117.0,80.0,1.0,3.0,3.0,0.0,0.0,0.0,18.0,47.0,0.0,0.0,0.0,0.0,9.0,6.0,32.0,80.0,50.0,40.0,100.0,2.1,25.0,0.0,0.0,3068.0,22.0,69.0,113.0,369.7,39.0,0.0,15.0,6.0,0.0,13.0,4.0,13.0,0.0,4.0,104.0,35.0,78.0,7.0,82.9,0.0,1.1,0.0,0.0,2.7,0.4,75.0,0.6,0.0,25.0,3.7,0.0,0.0,0.0,8.1,79.6,21.0,73.6,16.7,11.4,0.1,0.4,0.4,0.0,0.0,0.0,2.6,6.7,0.0,0.0,0.0,0.0,1.3,0.9,4.6,80.0,50.0,40.0,14.3,2.1,3.6,0.0,0.0,438.4,3.1,9.9,369.7,5.6,0.0,2.1,0.9,0.0,1.9,0.6,1.9,0.0,0.6,14.9,5.0,11.1
CD_I1001398,5.0,Matthew,Kennedy,26,188,91,7,RIGHT,NSW,2015,2016,Collingullie-Glenfield Park (NSW)/NSW-ACT U18/GWS,13.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001398.png?im=Scale,width=0.6,height=0.6",06/04/1997,CD_T30,CARL,Carlton,Blues,5.0,66.7,2.0,0.0,42.0,4.0,11.0,1.0,50.0,2.0,0.0,35.2,32.0,0.0,0.0,0.0,41.0,77.2,92.0,363.0,71.0,38.0,1.0,4.0,3.0,33.3,1.0,1.0,20.0,40.0,0.0,0.0,0.0,0.0,14.0,5.0,14.0,73.1,1.0,1.0,52.0,1.3,24.0,1.0,1.0,1301.0,2.0,77.0,143.0,344.2,9.0,0.0,19.0,4.0,3.0,2.0,8.0,14.0,1.0,12.0,91.0,12.0,59.0,5.0,66.7,0.4,0.0,42.0,0.8,2.2,0.2,50.0,0.4,0.0,35.2,6.4,0.0,0.0,0.0,8.2,77.2,18.4,72.6,14.2,7.6,0.2,0.8,0.6,33.3,0.2,0.2,4.0,8.0,0.0,0.0,0.0,0.0,2.8,1.0,2.8,73.1,1.0,1.0,10.4,1.3,4.8,0.2,0.2,260.4,0.4,15.4,344.2,1.8,0.0,3.8,0.8,0.6,0.4,1.6,2.8,0.2,2.4,18.2,2.4,11.8
CD_I1001438,6.0,Bayley,Fritsch,26,188,86,31,LEFT,VIC,2017,2018,Coldstream (Vic)/Casey (VFL),31.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001438.png?im=Scale,width=0.6,height=0.6",06/12/1996,CD_T90,MELB,Melbourne,Demons,6.0,87.5,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,32.4,24.0,15.0,6.0,40.0,13.0,66.2,71.0,418.0,47.0,31.0,10.0,3.0,4.0,72.7,6.0,16.0,15.0,25.0,0.0,0.0,0.0,0.0,12.0,2.0,7.0,67.4,0.0,0.0,46.0,1.8,29.0,12.0,6.0,1403.0,7.0,64.0,103.0,378.6,1.0,0.0,36.0,1.0,22.0,2.0,0.0,12.0,4.0,0.0,74.0,13.0,50.0,6.0,87.5,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,32.4,4.0,2.5,1.0,40.0,2.2,66.2,11.8,69.7,7.8,5.2,1.7,0.5,0.7,72.7,1.0,2.7,2.5,4.2,0.0,0.0,0.0,0.0,2.0,0.3,1.2,67.4,0.0,0.0,7.7,1.8,4.8,2.0,1.0,233.9,1.2,10.7,378.6,0.2,0.0,6.0,0.2,3.7,0.3,0.0,2.0,0.7,0.0,12.3,2.2,8.3
CD_I1001449,3.0,Mitch,Hannan,29,190,88,29,LEFT,VIC,2016,2017,Gisborne Rookies (Vic)/St Bernard&apos;s (Vic)/Footscray (VFL)/Melb,46.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001449.png?im=Scale,width=0.6,height=0.6",09/03/1994,CD_T140,WB,Western Bulldogs,Bulldogs,3.0,71.5,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,47.6,10.0,3.0,1.0,33.3,9.0,63.2,19.0,102.0,12.0,6.0,4.0,4.0,3.0,33.3,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,50.0,0.0,0.0,12.0,1.7,5.0,2.0,0.0,301.0,3.0,32.0,398.0,157.1,0.0,0.0,8.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,21.0,7.0,11.0,3.0,71.5,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.6,3.3,1.0,0.3,33.3,3.0,63.2,6.3,34.0,4.0,2.0,1.3,1.3,1.0,33.3,0.0,0.7,2.7,2.3,0.0,0.0,0.0,0.0,1.7,0.0,0.7,50.0,0.0,0.0,4.0,1.7,1.7,0.7,0.0,100.5,1.0,10.7,157.1,0.0,0.0,2.7,0.0,2.0,0.3,0.0,2.7,1.7,0.0,7.0,2.3,3.7
CD_I1002143,3.0,Ben,McKay,25,202,104,23,RIGHT,VIC,2015,2017,Warragul (Vic)/Gippsland U18,21.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002143.png?im=Scale,width=0.6,height=0.6",24/12/1997,CD_T100,NMFC,North Melbourne,Kangaroos,3.0,89.7,0.0,0.0,0.0,0.0,4.0,2.0,40.0,5.0,2.0,28.6,8.0,0.0,0.0,0.0,15.0,82.1,28.0,119.0,23.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,85.0,0.0,0.0,20.0,2.5,11.0,0.0,1.0,376.0,17.0,20.0,270.0,256.3,4.0,0.0,4.0,1.0,0.0,17.0,0.0,3.0,0.0,0.0,28.0,5.0,20.0,3.0,89.7,0.0,0.0,0.0,0.0,1.3,0.7,40.0,1.7,0.7,28.6,2.7,0.0,0.0,0.0,5.0,82.1,9.3,39.7,7.7,5.7,0.0,0.3,0.3,0.0,0.0,0.0,1.7,2.7,0.0,0.0,0.0,0.0,0.3,2.0,4.3,85.0,0.0,0.0,6.7,2.5,3.7,0.0,0.3,125.4,5.7,6.7,256.3,1.3,0.0,1.3,0.3,0.0,5.7,0.0,1.0,0.0,0.0,9.3,1.7,6.7
CD_I1002220,7.0,Esava,Ratugolea,24,197,108,17,RIGHT,VIC,2016,2018,Cobram (Vic)/Murray U18,43.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002220.png?im=Scale,width=0.6,height=0.6",24/07/1998,CD_T70,GEEL,Geelong Cats,Cats,7.0,94.0,0.0,0.0,0.0,0.0,17.0,4.0,26.7,15.0,8.0,39.4,26.0,1.0,1.0,100.0,25.0,80.3,66.0,294.0,53.0,38.0,0.0,7.0,3.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,4.0,22.0,42.0,82.6,0.0,0.0,46.0,2.3,34.0,0.0,0.0,1055.0,52.0,30.0,373.0,175.5,19.0,0.0,12.0,7.0,0.0,48.0,0.0,8.0,0.0,0.0,66.0,9.0,40.0,7.0,94.0,0.0,0.0,0.0,0.0,2.4,0.6,26.7,2.1,1.1,39.4,3.7,0.1,0.1,100.0,3.6,80.3,9.4,42.0,7.6,5.4,0.0,1.0,0.4,0.0,0.0,0.0,2.1,2.9,0.0,0.0,0.0,0.0,0.6,3.1,6.0,82.6,0.0,0.0,6.6,2.3,4.9,0.0,0.0,150.8,7.4,4.3,175.5,2.7,0.0,1.7,1.0,0.0,6.9,0.0,1.1,0.0,0.0,9.4,1.3,5.7
CD_I1002222,7.0,James,Worpel,24,186,86,5,RIGHT,VIC,2017,2018,Bell Park (Vic)/Geelong U18,45.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002222.png?im=Scale,width=0.6,height=0.6",24/01/1999,CD_T80,HAW,Hawthorn,Hawks,7.0,78.1,3.0,0.0,120.0,21.0,31.0,0.0,0.0,0.0,1.0,53.6,90.0,0.0,0.0,0.0,56.0,63.0,165.0,611.0,104.0,48.0,7.0,11.0,12.0,36.4,2.0,4.0,55.0,71.0,0.0,0.0,0.0,0.0,39.0,4.0,19.0,51.1,0.0,0.0,94.0,1.3,19.0,2.0,0.0,2792.0,1.0,146.0,155.0,331.6,7.0,0.0,36.0,9.0,11.0,0.0,26.0,31.0,10.0,47.0,168.0,42.0,78.0,7.0,78.1,0.4,0.0,120.0,3.0,4.4,0.0,0.0,0.0,0.1,53.6,12.9,0.0,0.0,0.0,8.0,63.0,23.6,87.3,14.9,6.9,1.0,1.6,1.7,36.4,0.3,0.6,7.9,10.1,0.0,0.0,0.0,0.0,5.6,0.6,2.7,51.1,0.0,0.0,13.4,1.3,2.7,0.3,0.0,399.0,0.1,20.9,331.6,1.0,0.0,5.1,1.3,1.6,0.0,3.7,4.4,1.4,6.7,24.0,6.0,11.1
CD_I1002227,7.0,Jack,Higgins,24,178,82,22,RIGHT,VIC,2017,2018,East Malvern (Vic)/Oakleigh U18/Richmond,17.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002227.png?im=Scale,width=0.6,height=0.6",19/03/1999,CD_T130,STK,St Kilda,Saints,7.0,79.0,4.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,37.9,39.0,12.0,1.0,8.3,18.0,66.7,96.0,441.0,64.0,34.0,13.0,8.0,7.0,56.0,5.0,14.0,28.0,42.0,0.0,0.0,0.0,0.0,16.0,1.0,6.0,63.0,0.0,0.0,54.0,1.3,24.0,13.0,9.0,1647.0,5.0,97.0,214.0,296.8,3.0,0.0,42.0,3.0,25.0,0.0,1.0,13.0,6.0,1.0,103.0,28.0,64.0,7.0,79.0,0.6,0.1,0.0,0.0,2.9,0.0,0.0,0.0,0.1,37.9,5.6,1.7,0.1,8.3,2.6,66.7,13.7,63.0,9.1,4.9,1.9,1.1,1.0,56.0,0.7,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2.3,0.1,0.9,63.0,0.0,0.0,7.7,1.3,3.4,1.9,1.3,235.4,0.7,13.9,296.8,0.4,0.0,6.0,0.4,3.6,0.0,0.1,1.9,0.9,0.1,14.7,4.0,9.1
CD_I1002228,0.0,Lachie,Fogarty,24,180,76,8,RIGHT,VIC,2017,2018,Spotswood (Vic)/St Kevin&apos;s College (Vic)/Western U18/Geelong,22.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002228.png?im=Scale,width=0.6,height=0.6",01/04/1999,CD_T30,CARL,Carlton,Blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1002232,7.0,Andrew,Brayshaw,23,185,88,8,RIGHT,VIC,2017,2018,Hampton Rovers (Vic)/Haileybury College (Vic)/Sandringham U18,2.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002232.png?im=Scale,width=0.6,height=0.6",08/11/1999,CD_T60,FRE,Fremantle,Freo,7.0,80.3,0.0,2.0,145.0,18.0,31.0,0.0,0.0,0.0,0.0,33.1,60.0,0.0,0.0,0.0,96.0,69.2,185.0,718.0,128.0,56.0,4.0,9.0,14.0,80.0,1.0,4.0,27.0,83.0,0.0,0.0,0.0,0.0,36.0,3.0,22.0,54.9,0.0,0.0,102.0,1.2,21.0,0.0,2.0,3029.0,11.0,183.0,76.0,400.7,15.0,0.0,38.0,9.0,5.0,1.0,15.0,43.0,5.0,33.0,181.0,45.0,121.0,7.0,80.3,0.0,0.3,145.0,2.6,4.4,0.0,0.0,0.0,0.0,33.1,8.6,0.0,0.0,0.0,13.7,69.2,26.4,102.6,18.3,8.0,0.6,1.3,2.0,80.0,0.1,0.6,3.9,11.9,0.0,0.0,0.0,0.0,5.1,0.4,3.1,54.9,0.0,0.0,14.6,1.2,3.0,0.0,0.3,432.8,1.6,26.1,400.7,2.1,0.0,5.4,1.3,0.7,0.1,2.1,6.1,0.7,4.7,25.9,6.4,17.3
CD_I1002235,7.0,Cam,Rayner,23,186,93,16,RIGHT,VIC,2017,2018,Hillside (Vic)/PEGS (Vic)/Western U18,1.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002235.png?im=Scale,width=0.6,height=0.6",21/10/1999,CD_T20,BL,Brisbane Lions,Lions,7.0,77.9,2.0,0.0,2.0,1.0,17.0,1.0,50.0,2.0,4.0,37.1,39.0,1.0,0.0,0.0,26.0,73.3,105.0,475.0,77.0,41.0,7.0,2.0,6.0,60.0,6.0,9.0,30.0,43.0,0.0,0.0,0.0,0.0,14.0,4.0,21.0,66.1,1.0,1.0,62.0,1.4,33.0,7.0,1.0,1689.0,11.0,91.0,201.0,304.3,11.0,0.0,36.0,5.0,15.0,11.0,8.0,12.0,3.0,9.0,105.0,22.0,66.0,7.0,77.9,0.3,0.0,2.0,0.1,2.4,0.1,50.0,0.3,0.6,37.1,5.6,0.1,0.0,0.0,3.7,73.3,15.0,67.9,11.0,5.9,1.0,0.3,0.9,60.0,0.9,1.3,4.3,6.1,0.0,0.0,0.0,0.0,2.0,0.6,3.0,66.1,1.0,1.0,8.9,1.4,4.7,1.0,0.1,241.4,1.6,13.0,304.3,1.6,0.0,5.1,0.7,2.1,1.6,1.1,1.7,0.4,1.3,15.0,3.1,9.4
